Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2.01401E+12,14-Jan-14,16-Dec-13,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,14-Jan-14,29-Dec-13,EWR,Newark International Airport,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,14-Jan-14,10-Sep-13,LAX,Los Angeles International Airport ,AirTran Airlines,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,14-Jan-14,16-Aug-13,SEA,Seattle-Tacoma International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,10-Jan-14,27-Dec-13,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,14-Jan-14,1-Jan-14,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2.01401E+12,10-Jan-14,2-Jan-14,DEN,Denver International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,14-Jan-14,25-Dec-13,CAK,Akron-Canton Regional,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,9-Jan-14,19-Dec-13,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Cameras,$0.00 ,Deny
2.01401E+12,17-Jan-14,30-Sep-12,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Other,$0.00 ,Deny
2.01401E+12,12-Jan-14,6-Jan-14,LGA,LaGuardia ,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2.01401E+12,9-Jan-14,5-Dec-13,PDX,Portland International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,14-Jan-14,16-Dec-13,BOS,Boston (Logan) International Airport ,Iceland Air  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,9-Jan-14,24-Nov-13,JFK,John F. Kennedy International,Royal Jordanian Airline  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Food & Drink; Other; Personal Electronics,$0.00 ,Deny
2.01401E+12,9-Jan-14,30-Dec-13,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Currency,$0.00 ,Deny
2.01401E+12,9-Jan-14,19-Dec-13,TPA,Tampa International,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,13-Jan-14,23-Dec-13,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,10-Jan-14,17-Dec-13,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,15-Jan-14,22-Dec-13,MCO,Orlando International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,13-Jan-14,22-Dec-13,LAX,Los Angeles International Airport ,Korean Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01401E+12,15-Jan-14,21-Dec-13,ORF,Norfolk International,American Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01401E+12,14-Jan-14,4-Jan-14,PHL,Philadelphia International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,13-Jan-14,8-Jan-14,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,14-Jan-14,29-Dec-13,ISP,"Long Island McArthur, Islip",Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,14-Jan-14,29-Dec-13,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,13-Jan-14,22-Nov-13,SLC,Salt Lake City International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,13-Jan-14,12-Jan-14,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Other,$0.00 ,Deny
2.01401E+12,17-Jan-14,25-Dec-13,IAD,Washington Dulles International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01401E+12,9-Jan-14,22-Dec-13,SNA,John Wayne,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,10-Jan-14,10-Dec-13,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01401E+12,9-Jan-14,22-Apr-13,SAT,San Antonio International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,4-Jan-14,MCO,Orlando International Airport,AirTran Airlines,Passenger Property Loss,Other,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,3-Dec-13,GLH,Mid Delta Regional,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Food & Drink,$0.00 ,Deny
2.01401E+12,13-Jan-14,17-Dec-13,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,13-Jan-14,5-Jan-14,IAH,Houston - George Bush Intercontinental Airport,Lufthansa  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cameras; Other,$0.00 ,Deny
2.01401E+12,13-Jan-14,12-Jan-14,SAT,San Antonio International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,13-Jan-14,18-Dec-13,RDU,Raleigh-Durham International,USAir  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01401E+12,15-Jan-14,26-Dec-13,HOU,William P. Hobby,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,14-Jan-14,30-Dec-13,ORD,Chicago O'Hare International Airport,British Airways  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,13-Jan-14,31-Dec-13,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2.01401E+12,14-Jan-14,19-Dec-13,SEA,Seattle-Tacoma International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2.01401E+12,15-Jan-14,2-Oct-13,BOS,Boston (Logan) International Airport ,Virgin Atlantic,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,29-Dec-13,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,15-Jan-14,9-Dec-13,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01401E+12,21-Jan-14,21-Jan-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,14-Nov-13,EWN,Craven County Regional,UAL  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2.01401E+12,14-Jan-14,7-Nov-13,BOS,Boston (Logan) International Airport ,Jet Blue,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01401E+12,14-Jan-14,11-Jun-13,ORD,Chicago O'Hare International Airport,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,30-Dec-13,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,15-Jan-14,29-Dec-13,SAT,San Antonio International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Currency,$0.00 ,Deny
2.01401E+12,15-Jan-14,1-Jan-14,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Household Items,$0.00 ,Deny
2.01401E+12,15-Jan-14,1-Aug-13,KOA,Kona International,American Airlines  ,Passenger Property Loss,Checkpoint,Currency,$0.00 ,Deny
2.01401E+12,8-Jan-14,16-Dec-13,SNA,John Wayne,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,1-Jan-14,EGE,Eagle County Regional,American Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2.01401E+12,14-Jan-14,14-Dec-13,AUS,Austin-Bergstrom International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,31-Dec-13,BOS,Boston (Logan) International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,8-Jan-14,8-Dec-13,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,16-Jan-14,18-Aug-13,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01401E+12,13-Jan-14,8-Dec-13,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2.01401E+12,13-Jan-14,22-Dec-13,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,10-Jan-14,6-Jan-14,DEN,Denver International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2.01401E+12,16-Jan-14,3-Jan-14,PIT,Pittsburgh International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,16-Jan-14,26-Dec-13,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01401E+12,15-Jan-14,5-Jan-14,SLC,Salt Lake City International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01401E+12,10-Jan-14,9-Nov-13,LGA,LaGuardia ,Jet Blue,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01401E+12,15-Jan-14,25-Nov-13,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Currency,$0.00 ,Deny
2.01401E+12,10-Jan-14,19-Dec-13,BOS,Boston (Logan) International Airport ,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,16-Jan-14,14-Jan-14,LAX,Los Angeles International Airport ,Korean Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other,$0.00 ,Deny
2.01401E+12,13-Jan-14,27-Dec-13,IND,Indianapolis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,15-Jan-14,3-Jan-14,PBI,Palm Beach International,USAir  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,16-Jan-14,27-Dec-13,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,16-Jan-14,20-Dec-13,BOS,Boston (Logan) International Airport ,UAL  ,Property Damage,Checkpoint,Other,$0.00 ,Deny
2.01401E+12,16-Jan-14,23-Nov-13,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,16-Jan-14,12-Aug-12,JFK,John F. Kennedy International,Virgin Atlantic,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,17-Jan-14,12-Jan-14,YUM,Yuma International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2.01401E+12,16-Jan-14,17-Dec-13,PHL,Philadelphia International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2.01401E+12,16-Jan-14,5-Nov-13,FLL,Ft. Lauderdale-Hollywood International,USAir  ,Personal Injury,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,16-Jan-14,24-Nov-13,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,21-Nov-13,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,16-Jan-14,15-Dec-13,CLT,Charlotte/Douglas International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,31-Dec-13,DEN,Denver International Airport ,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,15-Jan-14,2-Jan-14,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,17-Jan-14,3-Jan-14,SAN,San Diego International,UAL  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2.01401E+12,8-Jan-14,2-Aug-13,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,13-Jul-13,SBN,South Bend Regional,UAL  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2.01401E+12,14-Jan-14,28-Dec-13,BWI,Baltimore/Washington Intl Thurgood Marshall,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,15-Jan-14,21-Dec-13,PHL,Philadelphia International Airport,Lufthansa  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,14-Jan-14,25-Dec-13,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,15-Jan-14,15-Dec-13,FLL,Ft. Lauderdale-Hollywood International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,14-Jan-14,LAS,McCarran International,Air Canada,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01401E+12,15-Jan-14,7-Sep-13,TVC,Cherry Capital Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Personal Electronics,$0.00 ,Deny
2.01401E+12,15-Jan-14,15-Sep-13,DCA,Ronald Reagan Washington National Airport,British Airways  ,Property Damage,Checked Baggage,Household Items,$0.00 ,Deny
2.01401E+12,14-Jan-14,1-Jan-14,HOU,William P. Hobby,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,16-Jan-14,27-Nov-13,MKE,General Mitchell International Airport,American Airlines  ,Property Damage,Checkpoint,Clothing,$0.00 ,Deny
2.01401E+12,16-Jan-14,28-Dec-13,SRQ,Sarasota Bradenton International,Air Canada,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,14-Jan-14,26-Dec-13,CKB,Harrison Marion Regional,UAL  ,Passenger Property Loss,Checked Baggage,Clothing; Other; Other,$0.00 ,Deny
2.01401E+12,14-Jan-14,8-Nov-13,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,15-Jan-14,2-Jan-14,SEA,Seattle-Tacoma International,UAL  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01401E+12,16-Jan-14,10-Jan-14,GEG,Spokane International,Southwest Airlines  ,Property Damage,Checked Baggage,Audio/Video,$0.00 ,Deny
2.01401E+12,15-Jan-14,12-Jan-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,15-Jan-14,1-Jan-14,SJC,Norman Y Mineta San Jose International,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,16-Jan-14,14-Nov-13,YNG,Youngstown-Warren Regional,Allegiant Air,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,19-Jan-14,18-Jan-14,DAL,Dallas Love Field,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,16-Jan-14,29-Dec-13,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,15-Jan-14,23-Dec-13,MCO,Orlando International Airport,Air Canada,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,21-Jan-14,19-Jan-14,SEA,Seattle-Tacoma International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Food & Drink,$0.00 ,Deny
2.01401E+12,19-Jan-14,5-Jan-14,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,16-Jan-14,22-Dec-13,JFK,John F. Kennedy International,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,16-Jan-14,28-Dec-13,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2.01401E+12,22-Jan-14,20-Dec-13,TUL,Tulsa International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2.01401E+12,20-Jan-14,15-Nov-13,IAD,Washington Dulles International,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Clothing; Other; Personal Electronics,$0.00 ,Deny
2.01401E+12,22-Jan-14,20-Jan-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,17-Jan-14,11-Jan-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,18-Jan-14,8-Jan-14,PHL,Philadelphia International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,15-Jan-14,8-Dec-13,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,24-Jan-14,26-Dec-13,HOU,William P. Hobby,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2.01401E+12,22-Jan-14,3-Jan-14,LAS,McCarran International,Air Canada,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,17-Jan-14,9-Jan-14,LAS,McCarran International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,22-Jan-14,21-Nov-13,AUS,Austin-Bergstrom International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2.01401E+12,24-Jan-14,17-Jan-14,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,19-Jan-14,11-Jan-14,IAD,Washington Dulles International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,22-Jan-14,18-May-13,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2.01401E+12,22-Jan-14,2-Jan-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2.01401E+12,22-Jan-14,7-Jan-14,MCO,Orlando International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,22-Jan-14,4-Jan-14,MCO,Orlando International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,22-Jan-14,2-Jan-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,Deny
2.01401E+12,22-Jan-14,30-Dec-13,DEN,Denver International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,19-Jan-14,17-Jan-14,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2.01401E+12,22-Jan-14,19-Dec-13,SLC,Salt Lake City International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,22-Jan-14,4-Jan-14,TYR,Tyler Pounds Field,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2.01401E+12,23-Jan-14,22-Dec-13,BOS,Boston (Logan) International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,17-Jan-14,14-Jan-14,MSP,Minneapolis/ St.Paul International Airport,Frontier Airlines,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2.01401E+12,23-Jan-14,18-Jan-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2.01401E+12,27-Jan-14,12-Jan-14,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2.01401E+12,23-Jan-14,1-Nov-13,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Clothing; Cosmetics & Grooming; Personal Electronics,$0.00 ,Deny
2.01401E+12,20-Jan-14,7-Dec-13,SJU,Luis Munoz Marin International,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2.01401E+12,23-Jan-14,5-Jan-14,BOS,Boston (Logan) International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
